distance,id,runner_key,total_elevation_gain,sport_type,start_date_local,kudos_count,average_speed,created_at,name,moving_time,elapsed_time,type,start_date,timezone,athlete_count
9103.3,7191260074,5,35.3,Run,2022-05-23T19:14:57Z,2,3.017,2025-02-04 16:00:27.675386+00:00,Evening Run,3017,3017,Run,2022-05-23T17:14:57Z,(GMT+01:00) Europe/Rome,1
7503.0,7161919264,5,62.6,Run,2022-05-18T08:10:19Z,3,3.018,2025-02-04 16:00:27.675386+00:00,Morning Run,2486,2486,Run,2022-05-18T06:10:19Z,(GMT+01:00) Europe/Rome,1
9283.2,7153699553,5,62.0,Run,2022-05-16T19:51:39Z,3,2.906,2025-02-04 16:00:27.675386+00:00,Evening Run,3195,3198,Run,2022-05-16T17:51:39Z,(GMT+01:00) Europe/Rome,1
9771.1,7153698392,5,104.5,Run,2022-05-16T18:32:39Z,3,3.29,2025-02-04 16:00:27.675386+00:00,Evening Run,2970,3002,Run,2022-05-16T16:32:39Z,(GMT+01:00) Europe/Rome,1
10869.7,7138650683,5,55.0,Run,2022-05-14T07:38:19Z,4,3.368,2025-02-04 16:00:27.675386+00:00,Morning Run,3227,3244,Run,2022-05-14T05:38:19Z,(GMT+01:00) Europe/Rome,1
10006.0,7136712919,5,49.9,Run,2022-05-13T18:53:11Z,2,2.842,2025-02-04 16:00:27.675386+00:00,Evening Run,3521,3531,Run,2022-05-13T16:53:11Z,(GMT+01:00) Europe/Rome,1
8086.8,7124173845,5,40.2,Run,2022-05-11T12:38:40Z,3,2.973,2025-02-04 16:00:27.675386+00:00,Lunch Run,2720,2725,Run,2022-05-11T10:38:40Z,(GMT+01:00) Europe/Rome,1
13184.6,7111778655,5,77.8,Run,2022-05-09T07:19:26Z,3,3.284,2025-02-04 16:00:27.675386+00:00,Morning Run,4015,4042,Run,2022-05-09T05:19:26Z,(GMT+01:00) Europe/Rome,2
7803.7,7110246111,5,42.7,Run,2022-05-08T19:49:50Z,3,2.866,2025-02-04 16:00:27.675386+00:00,Evening Run,2723,2723,Run,2022-05-08T17:49:50Z,(GMT+01:00) Europe/Rome,1
23258.4,7101024113,5,397.8,Run,2022-05-07T08:36:01Z,5,2.733,2025-02-04 16:00:27.675386+00:00,Morning Run,8511,8928,Run,2022-05-07T06:36:01Z,(GMT+01:00) Europe/Rome,3
4223.6,7095995904,5,14.9,Run,2022-05-06T08:53:45Z,2,3.488,2025-02-04 16:00:27.675386+00:00,Morning Run,1211,1223,Run,2022-05-06T06:53:45Z,(GMT+01:00) Europe/Rome,1
8523.9,7094151355,5,23.5,Run,2022-05-05T20:14:28Z,1,2.908,2025-02-04 16:00:27.675386+00:00,Evening Run,2931,2931,Run,2022-05-05T18:14:28Z,(GMT+01:00) Europe/Rome,1
8092.9,7085982793,5,23.6,Run,2022-05-04T12:12:52Z,3,3.519,2025-02-04 16:00:27.675386+00:00,Lunch Run,2300,2300,Run,2022-05-04T10:12:52Z,(GMT+01:00) Europe/Rome,1
11606.6,7082240315,5,87.3,Run,2022-05-03T17:57:38Z,4,2.877,2025-02-04 16:00:27.675386+00:00,Afternoon Run,4034,4051,Run,2022-05-03T15:57:38Z,(GMT+01:00) Europe/Rome,1
14555.9,7077253760,5,62.7,Run,2022-05-02T18:39:17Z,1,3.181,2025-02-04 16:00:27.675386+00:00,Evening Run,4576,4576,Run,2022-05-02T16:39:17Z,(GMT+01:00) Europe/Rome,1
8614.3,7072001820,5,30.1,Run,2022-05-01T18:17:04Z,2,2.917,2025-02-04 16:00:27.675386+00:00,Evening Run,2953,2953,Run,2022-05-01T16:17:04Z,(GMT+01:00) Europe/Rome,1
8299.4,7065552535,5,419.0,Hike,2022-04-30T14:23:54Z,2,1.064,2025-02-04 16:00:27.675386+00:00,Afternoon Run,7802,9253,Hike,2022-04-30T12:23:54Z,(GMT+01:00) Europe/Rome,1
5896.8,7065550545,5,341.7,Hike,2022-04-30T11:40:51Z,1,1.028,2025-02-04 16:00:27.675386+00:00,Lunch Run,5735,7519,Hike,2022-04-30T09:40:51Z,(GMT+01:00) Europe/Rome,1
12202.3,7053109817,5,70.6,Run,2022-04-28T08:26:55Z,5,3.151,2025-02-04 16:00:27.675386+00:00,Morning Run,3872,3872,Run,2022-04-28T06:26:55Z,(GMT+01:00) Europe/Rome,1
8192.1,7047758696,5,43.2,Run,2022-04-27T08:10:41Z,2,2.996,2025-02-04 16:00:27.675386+00:00,Morning Run,2734,2734,Run,2022-04-27T06:10:41Z,(GMT+01:00) Europe/Rome,1
19073.4,7011316422,5,1004.8,Run,2022-04-20T09:28:58Z,4,2.356,2025-02-04 16:00:27.675386+00:00,Morning Run,8096,8346,Run,2022-04-20T07:28:58Z,(GMT+01:00) Europe/Rome,1
10305.0,7005724329,5,51.4,Run,2022-04-19T09:44:40Z,2,2.781,2025-02-04 16:00:27.675386+00:00,Morning Run,3706,3706,Run,2022-04-19T07:44:40Z,(GMT+01:00) Europe/Rome,1
10012.7,7000102447,5,23.8,Run,2022-04-18T09:51:21Z,5,4.189,2025-02-04 16:00:27.675386+00:00,Morning Run,2390,2390,Run,2022-04-18T07:51:21Z,(GMT+01:00) Europe/Rome,1
12318.4,6998110301,5,77.0,Run,2022-04-17T18:52:17Z,3,3.138,2025-02-04 16:00:27.675386+00:00,Evening Run,3926,3936,Run,2022-04-17T16:52:17Z,(GMT+01:00) Europe/Rome,1
10604.0,6990305939,5,109.4,Run,2022-04-16T12:19:04Z,3,2.976,2025-02-04 16:00:27.675386+00:00,Lunch Run,3563,3580,Run,2022-04-16T10:19:04Z,(GMT+01:00) Europe/Rome,1
6546.4,6984616720,5,20.8,Run,2022-04-15T11:59:17Z,1,3.198,2025-02-04 16:00:27.675386+00:00,Lunch Run,2047,2047,Run,2022-04-15T09:59:17Z,(GMT+01:00) Europe/Rome,1
10112.3,6968353192,5,170.2,Run,2022-04-12T08:07:08Z,4,2.973,2025-02-04 16:00:27.675386+00:00,Morning Run,3401,3429,Run,2022-04-12T06:07:08Z,(GMT+01:00) Europe/Rome,2
10252.7,6963385508,5,47.6,Run,2022-04-11T08:19:37Z,3,2.926,2025-02-04 16:00:27.675386+00:00,Morning Run,3504,3507,Run,2022-04-11T06:19:37Z,(GMT+01:00) Europe/Rome,1
7515.7,6957692798,5,655.5,Run,2022-04-10T08:28:12Z,5,1.791,2025-02-04 16:00:27.675386+00:00,Morning Run,4196,4393,Run,2022-04-10T06:28:12Z,(GMT+01:00) Europe/Rome,1
14021.4,6952450500,5,62.9,Run,2022-04-09T08:08:39Z,2,3.053,2025-02-04 16:00:27.675386+00:00,Morning Run,4593,4609,Run,2022-04-09T06:08:39Z,(GMT+01:00) Europe/Rome,1
12066.1,6948232829,5,472.0,Run,2022-04-08T07:43:41Z,6,2.455,2025-02-04 16:00:27.675386+00:00,Morning Run,4914,4916,Run,2022-04-08T05:43:41Z,(GMT+01:00) Europe/Rome,1
8989.3,6943697126,5,466.6,Run,2022-04-07T08:27:18Z,8,2.319,2025-02-04 16:00:27.675386+00:00,Morning Run,3877,4189,Run,2022-04-07T06:27:18Z,(GMT+01:00) Europe/Rome,2
12800.8,6941177043,5,268.5,Run,2022-04-06T18:05:02Z,3,3.303,2025-02-04 16:00:27.675386+00:00,Evening Run,3875,3966,Run,2022-04-06T16:05:02Z,(GMT+01:00) Europe/Rome,1
12029.2,6933726655,5,227.6,Run,2022-04-05T08:46:01Z,4,2.733,2025-02-04 16:00:27.675386+00:00,Morning Run,4402,4755,Run,2022-04-05T06:46:01Z,(GMT+01:00) Europe/Rome,1
10577.6,6928837092,5,180.8,Run,2022-04-04T07:06:07Z,5,2.69,2025-02-04 16:00:27.675386+00:00,Morning Run,3932,3933,Run,2022-04-04T05:06:07Z,(GMT+01:00) Europe/Rome,1
8971.0,6923931270,5,47.5,Run,2022-04-03T10:35:06Z,2,2.87,2025-02-04 16:00:27.675386+00:00,Morning Run,3126,3126,Run,2022-04-03T08:35:06Z,(GMT+01:00) Europe/Rome,1
20816.5,6918780136,5,907.8,Run,2022-04-02T07:51:26Z,4,2.361,2025-02-04 16:00:27.675386+00:00,Morning Run,8815,10829,Run,2022-04-02T05:51:26Z,(GMT+01:00) Europe/Rome,6
6903.4,6916576388,5,108.2,Run,2022-04-01T18:52:50Z,1,2.49,2025-02-04 16:00:27.675386+00:00,Evening Run,2773,2928,Run,2022-04-01T16:52:50Z,(GMT+01:00) Europe/Rome,1
24893.0,6910513166,5,549.1,Run,2022-03-31T09:09:23Z,3,2.174,2025-02-04 16:00:27.675386+00:00,Morning Run,11452,11456,Run,2022-03-31T07:09:23Z,(GMT+01:00) Europe/Rome,2
12200.0,6907279914,5,62.5,Run,2022-03-30T17:09:05Z,2,3.103,2025-02-04 16:00:27.675386+00:00,Afternoon Run,3932,3943,Run,2022-03-30T15:09:05Z,(GMT+01:00) Europe/Rome,1
10001.6,6899935353,5,48.1,Run,2022-03-29T08:08:05Z,4,3.037,2025-02-04 16:00:27.675386+00:00,Morning Run,3293,3302,Run,2022-03-29T06:08:05Z,(GMT+01:00) Europe/Rome,1
18525.0,6889559371,5,601.7,Run,2022-03-27T09:28:47Z,4,2.726,2025-02-04 16:00:27.675386+00:00,Morning Run,6796,7281,Run,2022-03-27T07:28:47Z,(GMT+01:00) Europe/Rome,1
5797.9,6886144894,5,68.4,Run,2022-03-26T14:48:57Z,4,1.559,2025-02-04 16:00:27.675386+00:00,Afternoon Run,3720,5705,Run,2022-03-26T13:48:57Z,(GMT+01:00) Europe/Rome,1
6365.2,6886143178,5,584.7,Run,2022-03-26T11:34:37Z,4,0.796,2025-02-04 16:00:27.675386+00:00,Lunch Run,7998,8923,Run,2022-03-26T10:34:37Z,(GMT+01:00) Europe/Rome,1
8976.5,6878750385,5,48.2,Run,2022-03-25T07:33:39Z,3,3.219,2025-02-04 16:00:27.675386+00:00,Morning Run,2789,2789,Run,2022-03-25T06:33:39Z,(GMT+01:00) Europe/Rome,1
12721.0,6874479235,5,444.5,Run,2022-03-24T10:09:32Z,3,1.956,2025-02-04 16:00:27.675386+00:00,Morning Run,6502,7187,Run,2022-03-24T09:09:32Z,(GMT+01:00) Europe/Rome,2
8002.4,6870638071,5,28.5,Run,2022-03-23T16:47:13Z,3,2.875,2025-02-04 16:00:27.675386+00:00,Afternoon Run,2783,2783,Run,2022-03-23T15:47:13Z,(GMT+01:00) Europe/Rome,1
19836.5,6801798565,5,1042.2,Run,2022-03-10T09:02:57Z,5,1.91,2025-02-04 16:00:27.675386+00:00,Morning Run,10385,12151,Run,2022-03-10T08:02:57Z,(GMT+01:00) Europe/Rome,2
3599.9,6798131546,5,11.8,Run,2022-03-09T17:33:57Z,3,2.821,2025-02-04 16:00:27.675386+00:00,Afternoon Run,1276,1276,Run,2022-03-09T16:33:57Z,(GMT+01:00) Europe/Rome,1
4356.9,6787975293,5,94.9,Run,2022-03-07T17:58:49Z,2,2.816,2025-02-04 16:00:27.675386+00:00,Afternoon Run,1547,1562,Run,2022-03-07T16:58:49Z,(GMT+01:00) Europe/Rome,1
8597.7,6787974773,5,28.6,Run,2022-03-04T17:48:28Z,2,2.994,2025-02-04 16:00:27.675386+00:00,Afternoon Run,2872,2872,Run,2022-03-04T16:48:28Z,(GMT+01:00) Europe/Rome,2
8011.0,6767584387,5,28.7,Run,2022-03-03T17:32:03Z,2,2.976,2025-02-04 16:00:27.675386+00:00,Afternoon Run,2692,2692,Run,2022-03-03T16:32:03Z,(GMT+01:00) Europe/Rome,1
6145.9,6762432698,5,34.7,Run,2022-03-02T17:54:34Z,2,3.223,2025-02-04 16:00:27.675386+00:00,Afternoon Run,1907,1907,Run,2022-03-02T16:54:34Z,(GMT+01:00) Europe/Rome,1
7647.0,6754779463,5,39.0,Run,2022-03-01T07:50:07Z,2,2.964,2025-02-04 16:00:27.675386+00:00,Morning Run,2580,2608,Run,2022-03-01T06:50:07Z,(GMT+01:00) Europe/Rome,1
6332.0,6719878806,5,23.9,Run,2022-02-22T08:52:07Z,2,2.929,2025-02-04 16:00:27.675386+00:00,Morning Run,2162,2162,Run,2022-02-22T07:52:07Z,(GMT+01:00) Europe/Rome,1
10995.7,6702288811,5,553.1,Hike,2022-02-18T15:23:12Z,2,1.195,2025-02-04 16:00:27.675386+00:00,Afternoon Run,9203,9367,Hike,2022-02-18T14:23:12Z,(GMT+01:00) Europe/Rome,2
6514.4,6696225460,5,21.0,Run,2022-02-17T12:24:29Z,1,2.949,2025-02-04 16:00:27.675386+00:00,Lunch Run,2209,2209,Run,2022-02-17T11:24:29Z,(GMT+01:00) Europe/Rome,1
11549.1,6691444832,5,201.3,Run,2022-02-16T12:11:38Z,1,2.769,2025-02-04 16:00:27.675386+00:00,Lunch Run,4171,4199,Run,2022-02-16T11:11:38Z,(GMT+01:00) Europe/Rome,1
10007.8,6681731013,5,31.8,Run,2022-02-14T12:31:15Z,1,2.995,2025-02-04 16:00:27.675386+00:00,Lunch Run,3341,3428,Run,2022-02-14T11:31:15Z,(GMT+01:00) Europe/Rome,2
8174.5,6644726242,5,42.0,Run,2022-02-07T12:16:12Z,1,3.142,2025-02-04 16:00:27.675386+00:00,Lunch Run,2602,2602,Run,2022-02-07T11:16:12Z,(GMT+01:00) Europe/Rome,2
5536.3,6637689145,5,538.4,Run,2022-02-05T12:10:38Z,1,0.831,2025-02-04 16:00:27.675386+00:00,Lunch Run,6663,6816,Run,2022-02-05T11:10:38Z,(GMT+01:00) Europe/Rome,2
7538.1,6637688680,5,139.9,Run,2022-02-04T12:28:26Z,1,2.828,2025-02-04 16:00:27.675386+00:00,Lunch Run,2666,2666,Run,2022-02-04T11:28:26Z,(GMT+01:00) Europe/Rome,1
5422.9,6619905083,5,13.6,Run,2022-02-02T12:07:31Z,1,2.949,2025-02-04 16:00:27.675386+00:00,Lunch Run,1839,1839,Run,2022-02-02T11:07:31Z,(GMT+01:00) Europe/Rome,1
6655.5,6599289273,5,24.2,Run,2022-01-29T12:36:08Z,1,3.087,2025-02-04 16:00:27.675386+00:00,Lunch Run,2156,2156,Run,2022-01-29T11:36:08Z,(GMT+01:00) Europe/Rome,2
5221.9,6599288435,5,79.5,Run,2022-01-27T12:54:04Z,1,2.975,2025-02-04 16:00:27.675386+00:00,Lunch Run,1755,1755,Run,2022-01-27T11:54:04Z,(GMT+01:00) Europe/Rome,2
4626.0,6579999612,5,21.7,Run,2022-01-25T17:15:07Z,1,3.109,2025-02-04 16:00:27.675386+00:00,Afternoon Run,1488,1488,Run,2022-01-25T16:15:07Z,(GMT+01:00) Europe/Rome,1
5868.8,6548095833,5,118.4,Run,2022-01-19T12:39:44Z,1,2.749,2025-02-04 16:00:27.675386+00:00,Lunch Run,2135,2150,Run,2022-01-19T11:39:44Z,(GMT+01:00) Europe/Rome,2
4013.9,6548094916,5,562.0,Run,2022-01-15T12:19:12Z,1,0.66,2025-02-04 16:00:27.675386+00:00,Lunch Run,6084,6445,Run,2022-01-15T11:19:12Z,(GMT+01:00) Europe/Rome,2
7077.5,6393630003,5,24.2,Run,2021-12-17T08:31:36Z,0,3.025,2025-02-04 16:00:27.675386+00:00,Morning Run,2340,2340,Run,2021-12-17T07:31:36Z,(GMT+01:00) Europe/Rome,2
7997.3,6393629768,5,41.1,Run,2021-12-16T09:20:29Z,0,3.26,2025-02-04 16:00:27.675386+00:00,Morning Run,2453,2453,Run,2021-12-16T08:20:29Z,(GMT+01:00) Europe/Rome,1
4378.4,6381657683,5,70.8,Run,2021-12-14T08:54:36Z,0,2.966,2025-02-04 16:00:27.675386+00:00,Morning Run,1476,1597,Run,2021-12-14T07:54:36Z,(GMT+01:00) Europe/Rome,2
5944.8,6381657383,5,25.7,Run,2021-12-11T16:41:10Z,0,3.036,2025-02-04 16:00:27.675386+00:00,Afternoon Run,1958,1959,Run,2021-12-11T15:41:10Z,(GMT+01:00) Europe/Rome,1
3751.3,6310241172,5,9.9,Run,2021-11-26T18:20:50Z,0,3.435,2025-02-04 16:00:27.675386+00:00,Evening Run,1092,1095,Run,2021-11-26T17:20:50Z,(GMT+01:00) Europe/Rome,1
7381.7,6286612085,5,26.3,Run,2021-11-21T09:00:19Z,0,3.115,2025-02-04 16:00:27.675386+00:00,Morning Run,2370,2370,Run,2021-11-21T08:00:19Z,(GMT+01:00) Europe/Rome,1
7175.8,6258210403,5,72.6,Run,2021-11-14T15:27:27Z,4,0.953,2025-02-04 16:00:27.675386+00:00,Afternoon Run,7529,8213,Run,2021-11-14T14:27:27Z,(GMT+01:00) Europe/Rome,1
2175.2,6258208819,5,593.6,Run,2021-11-14T13:11:22Z,4,0.483,2025-02-04 16:00:27.675386+00:00,Afternoon Run,4504,6208,Run,2021-11-14T12:11:22Z,(GMT+01:00) Europe/Rome,1
1183.7,6051969508,5,89.7,Run,2021-10-01T16:37:20Z,0,1.137,2025-02-04 16:00:27.675386+00:00,Afternoon Run,1041,1405,Run,2021-10-01T14:37:20Z,(GMT+01:00) Europe/Rome,1
627.7,6051969112,5,27.9,Run,2021-10-01T15:07:14Z,0,1.019,2025-02-04 16:00:27.675386+00:00,Afternoon Run,616,956,Run,2021-10-01T13:07:14Z,(GMT+01:00) Europe/Rome,1
2349.9,6051968899,5,7.0,Run,2021-10-01T14:25:40Z,0,1.657,2025-02-04 16:00:27.675386+00:00,Afternoon Run,1418,2440,Run,2021-10-01T12:25:40Z,(GMT+01:00) Europe/Rome,1
3838.6,6051968570,5,260.2,Run,2021-10-01T12:22:18Z,0,0.886,2025-02-04 16:00:27.675386+00:00,Lunch Run,4333,4432,Run,2021-10-01T10:22:18Z,(GMT+01:00) Europe/Rome,1
811.3,6043873770,5,3.5,Run,2021-09-30T19:19:53Z,0,2.298,2025-02-04 16:00:27.675386+00:00,Defat,353,353,Run,2021-09-30T17:19:53Z,(GMT+01:00) Europe/Rome,1
10013.9,6043873627,5,22.0,Run,2021-09-30T18:36:33Z,1,3.916,2025-02-04 16:00:27.675386+00:00,Ghiandole sudoripare alla massima intensità ,2557,2557,Run,2021-09-30T16:36:33Z,(GMT+01:00) Europe/Rome,1
7194.3,6038452798,5,42.1,Run,2021-09-29T16:53:37Z,0,2.901,2025-02-04 16:00:27.675386+00:00,Afternoon Run,2480,2480,Run,2021-09-29T14:53:37Z,(GMT+01:00) Europe/Rome,1
7250.6,6033801813,5,102.5,Run,2021-09-28T18:54:31Z,1,3.169,2025-02-04 16:00:27.675386+00:00,Evening Run,2288,2288,Run,2021-09-28T16:54:31Z,(GMT+01:00) Europe/Rome,2
3086.7,6028635937,5,6.6,Run,2021-09-27T17:45:41Z,0,3.253,2025-02-04 16:00:27.675386+00:00,Afternoon Run,949,1116,Run,2021-09-27T15:45:41Z,(GMT+01:00) Europe/Rome,1
4184.8,6028636018,5,111.4,Run,2021-09-26T17:55:37Z,0,0.849,2025-02-04 16:00:27.675386+00:00,Afternoon Run,4928,7228,Run,2021-09-26T15:55:37Z,(GMT+01:00) Europe/Rome,1
10026.8,6017186788,5,916.7,Run,2021-09-25T11:14:39Z,2,1.041,2025-02-04 16:00:27.675386+00:00,Lunch Run,9629,14033,Run,2021-09-25T09:14:39Z,(GMT+01:00) Europe/Rome,2
1448.6,5992100311,5,5.0,Run,2021-09-20T19:01:34Z,0,2.77,2025-02-04 16:00:27.675386+00:00,Evening Run,523,523,Run,2021-09-20T17:01:34Z,(GMT+01:00) Europe/Rome,1
4002.6,5992100146,5,10.5,Run,2021-09-20T18:41:33Z,0,3.558,2025-02-04 16:00:27.675386+00:00,Evening Run,1125,1139,Run,2021-09-20T16:41:33Z,(GMT+01:00) Europe/Rome,1
3930.3,5970929473,5,479.0,Run,2021-09-16T17:47:34Z,1,0.724,2025-02-04 16:00:27.675386+00:00,Afternoon Run,5428,5586,Run,2021-09-16T15:47:34Z,(GMT+01:00) Europe/Rome,1
7307.8,5960082098,5,39.5,Run,2021-09-14T18:36:32Z,0,3.019,2025-02-04 16:00:27.675386+00:00,Evening Run,2421,2421,Run,2021-09-14T16:36:32Z,(GMT+01:00) Europe/Rome,1
11931.8,5954942888,5,218.8,Run,2021-09-13T18:35:37Z,1,2.869,2025-02-04 16:00:27.675386+00:00,Evening Run,4159,4529,Run,2021-09-13T16:35:37Z,(GMT+01:00) Europe/Rome,1
6996.4,5950235839,5,38.2,Run,2021-09-12T18:58:47Z,1,2.774,2025-02-04 16:00:27.675386+00:00,Evening Run,2522,2522,Run,2021-09-12T16:58:47Z,(GMT+01:00) Europe/Rome,1
338.5,5950234873,5,0.0,Run,2021-09-12T18:56:31Z,0,3.224,2025-02-04 16:00:27.675386+00:00,Evening Run,105,105,Run,2021-09-12T16:56:31Z,(GMT+01:00) Europe/Rome,1
5819.5,5944828815,5,62.7,Run,2021-09-03T12:10:05Z,0,2.717,2025-02-04 16:00:27.675386+00:00,Lunch Run,2142,2154,Run,2021-09-03T10:10:05Z,(GMT+01:00) Europe/Rome,1
365.8,5862087646,5,0.0,Run,2021-08-27T17:52:27Z,0,0.38,2025-02-04 16:00:27.675386+00:00,"Test fascia cardio, non so quanto sia affidabile",963,964,Run,2021-08-27T15:52:27Z,(GMT+01:00) Europe/Rome,1
1238.5,5861995853,5,0.0,Run,2021-08-27T15:11:50Z,0,1.403,2025-02-04 16:00:27.675386+00:00,Afternoon Run,883,1009,Run,2021-08-27T13:11:50Z,(GMT+01:00) Europe/Rome,1
12052.7,5861995188,5,993.6,Run,2021-08-27T10:35:59Z,0,0.9,2025-02-04 16:00:27.675386+00:00,Morning Run,13395,16532,Run,2021-08-27T08:35:59Z,(GMT+01:00) Europe/Rome,4
4067.8,5854866245,5,16.0,Run,2021-08-26T08:58:40Z,0,3.049,2025-02-04 16:00:27.675386+00:00,Morning Run,1334,1336,Run,2021-08-26T06:58:40Z,(GMT+01:00) Europe/Rome,1
2999.4,5854865967,5,2.1,Run,2021-08-26T08:46:44Z,0,4.411,2025-02-04 16:00:27.675386+00:00,Proposito 10km 3 km primo step poi 5/8 e infine 10km,680,687,Run,2021-08-26T06:46:44Z,(GMT+01:00) Europe/Rome,1
7280.0,5852174064,5,24.1,Run,2021-08-25T18:53:26Z,0,2.833,2025-02-04 16:00:27.675386+00:00,Evening Run,2570,2570,Run,2021-08-25T16:53:26Z,(GMT+01:00) Europe/Rome,1
21871.3,5843673306,5,797.8,Run,2021-08-24T07:32:29Z,1,2.087,2025-02-04 16:00:27.675386+00:00,Morning Run,10481,11035,Run,2021-08-24T05:32:29Z,(GMT+01:00) Europe/Rome,1
7070.2,5836581056,5,26.0,Run,2021-08-22T18:38:33Z,1,2.68,2025-02-04 16:00:27.675386+00:00,Evening Run,2638,2638,Run,2021-08-22T16:38:33Z,(GMT+01:00) Europe/Rome,1
16868.0,5828982672,5,1057.7,Hike,2021-08-21T09:08:50Z,2,1.55,2025-02-04 16:00:27.675386+00:00,Escursione mattutina,10880,17290,Hike,2021-08-21T07:08:50Z,(GMT+01:00) Europe/Rome,5
2711.9,5816794472,5,25.1,Run,2021-08-19T09:29:02Z,0,2.488,2025-02-04 16:00:27.675386+00:00,Morning Run,1090,1468,Run,2021-08-19T07:29:02Z,(GMT+01:00) Europe/Rome,1
1079.3,5816794224,5,494.8,Run,2021-08-19T08:50:23Z,0,0.77,2025-02-04 16:00:27.675386+00:00,Morning Run,1402,1448,Run,2021-08-19T06:50:23Z,(GMT+01:00) Europe/Rome,1
6328.7,5816794232,5,57.4,Run,2021-08-18T19:25:52Z,0,3.119,2025-02-04 16:00:29.402917+00:00,Evening Run,2029,2049,Run,2021-08-18T17:25:52Z,(GMT+01:00) Europe/Rome,1
5008.3,5805586328,5,10.5,Run,2021-08-17T08:44:48Z,0,2.643,2025-02-04 16:00:29.402917+00:00,Morning Run,1895,1897,Run,2021-08-17T06:44:48Z,(GMT+01:00) Europe/Rome,1
3146.8,5805585977,5,625.5,Run,2021-08-13T09:27:21Z,0,0.767,2025-02-04 16:00:29.402917+00:00,Morning Run,4101,8517,Run,2021-08-13T07:27:21Z,(GMT+01:00) Europe/Rome,3
1319.6,5805585561,5,24.4,Run,2021-08-12T12:29:47Z,0,1.389,2025-02-04 16:00:29.402917+00:00,Lunch Run,950,950,Run,2021-08-12T10:29:47Z,(GMT+01:00) Europe/Rome,1
1460.2,5805585372,5,0.0,Run,2021-08-12T09:38:59Z,0,1.248,2025-02-04 16:00:29.402917+00:00,Morning Run,1170,1231,Run,2021-08-12T07:38:59Z,(GMT+01:00) Europe/Rome,1
5188.8,5776674908,5,121.9,Run,2021-08-11T14:51:31Z,1,1.221,2025-02-04 16:00:29.402917+00:00,Afternoon Run,4250,6245,Run,2021-08-11T12:51:31Z,(GMT+01:00) Europe/Rome,2
2390.4,5776674313,5,207.7,Run,2021-08-11T13:35:00Z,0,1.108,2025-02-04 16:00:29.402917+00:00,Afternoon Run,2157,3937,Run,2021-08-11T11:35:00Z,(GMT+01:00) Europe/Rome,2
1106.6,5776673025,5,76.8,Run,2021-08-11T11:21:46Z,0,0.941,2025-02-04 16:00:29.402917+00:00,Lunch Run,1176,1262,Run,2021-08-11T09:21:46Z,(GMT+01:00) Europe/Rome,1
7308.7,5767914509,5,153.3,Run,2021-08-10T08:17:54Z,0,1.173,2025-02-04 16:00:29.402917+00:00,Morning Run,6229,8340,Run,2021-08-10T06:17:54Z,(GMT+01:00) Europe/Rome,2
5734.8,5767914003,5,590.1,Run,2021-08-10T04:06:26Z,0,0.888,2025-02-04 16:00:29.402917+00:00,Morning Run,6461,9881,Run,2021-08-10T02:06:26Z,(GMT+01:00) Europe/Rome,4
2954.2,5765727964,5,90.4,Run,2021-08-09T12:21:44Z,1,1.362,2025-02-04 16:00:29.402917+00:00,Lunch Run,2169,2169,Run,2021-08-09T10:21:44Z,(GMT+01:00) Europe/Rome,1
1258.2,5765727630,5,2.8,Run,2021-08-09T11:17:45Z,0,1.111,2025-02-04 16:00:29.402917+00:00,Lunch Run,1132,1371,Run,2021-08-09T09:17:45Z,(GMT+01:00) Europe/Rome,1
1714.8,5765727495,5,3.1,Run,2021-08-09T09:41:18Z,0,1.074,2025-02-04 16:00:29.402917+00:00,Morning Run,1596,1633,Run,2021-08-09T07:41:18Z,(GMT+01:00) Europe/Rome,1
165.5,5765727296,5,0.0,Run,2021-08-09T09:37:57Z,0,1.208,2025-02-04 16:00:29.402917+00:00,Morning Run,137,162,Run,2021-08-09T07:37:57Z,(GMT+01:00) Europe/Rome,1
1209.1,5765727298,5,0.0,Run,2021-08-09T09:12:11Z,0,1.152,2025-02-04 16:00:29.402917+00:00,Morning Run,1050,1053,Run,2021-08-09T07:12:11Z,(GMT+01:00) Europe/Rome,1
3616.3,5761261092,5,52.0,Run,2021-08-08T12:35:19Z,0,1.291,2025-02-04 16:00:29.402917+00:00,Lunch Run,2802,3155,Run,2021-08-08T10:35:19Z,(GMT+01:00) Europe/Rome,1
5592.4,5761260847,5,309.9,Run,2021-08-08T09:20:23Z,0,1.082,2025-02-04 16:00:29.402917+00:00,Morning Run,5167,7196,Run,2021-08-08T07:20:23Z,(GMT+01:00) Europe/Rome,2
6649.8,5741986933,5,673.5,Run,2021-08-05T08:03:53Z,0,0.853,2025-02-04 16:00:29.402917+00:00,Morning Run,7800,11740,Run,2021-08-05T06:03:53Z,(GMT+01:00) Europe/Rome,1
563.8,5741985742,5,35.0,Run,2021-08-05T07:46:24Z,0,1.215,2025-02-04 16:00:29.402917+00:00,Morning Run,464,706,Run,2021-08-05T05:46:24Z,(GMT+01:00) Europe/Rome,1
4979.2,5728130892,5,17.5,Run,2021-08-02T19:02:31Z,0,2.74,2025-02-04 16:00:29.402917+00:00,Evening Run,1817,1817,Run,2021-08-02T17:02:31Z,(GMT+01:00) Europe/Rome,1
